"siteid","sitename","itemid","itemname","itemengname","itemunit","monitormonth","concentration"
59,"屏東",33,"細懸浮微粒","PM2.5","μg/m3",202310,"20.3"
59,"屏東",38,"相對濕度","RH","%",202310,"76"
60,"潮州",10,"風速","WIND_SPEED","m/sec",202310,"1.2"
60,"潮州",14,"溫度","AMB_TEMP","℃",202310,"27.1"
60,"潮州",33,"細懸浮微粒","PM2.5","μg/m3",202310,"16.9"
60,"潮州",38,"相對濕度","RH","%",202310,"81"
62,"臺東",14,"溫度","AMB_TEMP","℃",202310,"26.2"
62,"臺東",33,"細懸浮微粒","PM2.5","μg/m3",202310,"6.1"
62,"臺東",38,"相對濕度","RH","%",202310,"74"
63,"花蓮",1,"二氧化硫","SO2","ppb",202310,"0.7"
63,"花蓮",2,"一氧化碳","CO","ppm",202310,"0.25"
63,"花蓮",3,"臭氧","O3","ppb",202310,"32.5"
63,"花蓮",4,"懸浮微粒","PM10","μg/m3",202310,"20"
63,"花蓮",5,"氮氧化物","NOx","ppb",202310,"5.6"
40,"朴子",7,"二氧化氮","NO2","ppb",202310,"6.5"
40,"朴子",10,"風速","WIND_SPEED","m/sec",202310,"1.5"
40,"朴子",14,"溫度","AMB_TEMP","℃",202310,"26.5"
40,"朴子",33,"細懸浮微粒","PM2.5","μg/m3",202310,"18.1"
40,"朴子",38,"相對濕度","RH","%",202310,"79"
41,"臺西",1,"二氧化硫","SO2","ppb",202310,"1.5"
41,"臺西",2,"一氧化碳","CO","ppm",202310,"0.24"
41,"臺西",3,"臭氧","O3","ppb",202310,"43"
41,"臺西",4,"懸浮微粒","PM10","μg/m3",202310,"39"
41,"臺西",5,"氮氧化物","NOx","ppb",202310,"7.3"
41,"臺西",6,"一氧化氮","NO","ppb",202310,"1.2"
41,"臺西",7,"二氧化氮","NO2","ppb",202310,"6"
41,"臺西",10,"風速","WIND_SPEED","m/sec",202310,"4.6"
41,"臺西",14,"溫度","AMB_TEMP","℃",202310,"26.3"
41,"臺西",33,"細懸浮微粒","PM2.5","μg/m3",202310,"13.8"
44,"善化",33,"細懸浮微粒","PM2.5","μg/m3",202310,"20"
44,"善化",38,"相對濕度","RH","%",202310,"81"
45,"安南",1,"二氧化硫","SO2","ppb",202310,"1.2"
45,"安南",2,"一氧化碳","CO","ppm",202310,"0.32"
45,"安南",3,"臭氧","O3","ppb",202310,"37.6"
45,"安南",4,"懸浮微粒","PM10","μg/m3",202310,"46"
45,"安南",5,"氮氧化物","NOx","ppb",202310,"11"
45,"安南",6,"一氧化氮","NO","ppb",202310,"1.5"
45,"安南",7,"二氧化氮","NO2","ppb",202310,"9.5"
45,"安南",10,"風速","WIND_SPEED","m/sec",202310,"1.7"
45,"安南",14,"溫度","AMB_TEMP","℃",202310,"27.4"
45,"安南",33,"細懸浮微粒","PM2.5","μg/m3",202310,"20.7"
45,"安南",38,"相對濕度","RH","%",202310,"72"
46,"臺南",1,"二氧化硫","SO2","ppb",202310,"0.9"
46,"臺南",2,"一氧化碳","CO","ppm",202310,"0.36"
46,"臺南",3,"臭氧","O3","ppb",202310,"39.7"
46,"臺南",4,"懸浮微粒","PM10","μg/m3",202310,"43"
46,"臺南",5,"氮氧化物","NOx","ppb",202310,"12.2"
46,"臺南",6,"一氧化氮","NO","ppb",202310,"0.9"
46,"臺南",7,"二氧化氮","NO2","ppb",202310,"11.1"
46,"臺南",33,"細懸浮微粒","PM2.5","μg/m3",202310,"22.4"
46,"臺南",38,"相對濕度","RH","%",202310,"73"
47,"美濃",1,"二氧化硫","SO2","ppb",202310,"0.8"
47,"美濃",2,"一氧化碳","CO","ppm",202310,"0.26"
47,"美濃",3,"臭氧","O3","ppb",202310,"35.4"
47,"美濃",4,"懸浮微粒","PM10","μg/m3",202310,"31"
47,"美濃",5,"氮氧化物","NOx","ppb",202310,"5.2"
47,"美濃",6,"一氧化氮","NO","ppb",202310,"0.8"
47,"美濃",7,"二氧化氮","NO2","ppb",202310,"4.3"
47,"美濃",10,"風速","WIND_SPEED","m/sec",202310,"0.9"
72,"埔里",33,"細懸浮微粒","PM2.5","μg/m3",202310,"17.2"
72,"埔里",38,"相對濕度","RH","%",202310,"79"
75,"馬祖",1,"二氧化硫","SO2","ppb",202310,"0.8"
75,"馬祖",2,"一氧化碳","CO","ppm",202310,"0.21"
75,"馬祖",3,"臭氧","O3","ppb",202310,"53.3"
83,"麥寮",10,"風速","WIND_SPEED","m/sec",202310,"3.6"
84,"富貴角",10,"風速","WIND_SPEED","m/sec",202310,"6.9"
48,"橋頭",3,"臭氧","O3","ppb",202310,"36.9"
48,"橋頭",4,"懸浮微粒","PM10","μg/m3",202310,"42"
48,"橋頭",5,"氮氧化物","NOx","ppb",202310,"11.9"
48,"橋頭",6,"一氧化氮","NO","ppb",202310,"1.2"
48,"橋頭",7,"二氧化氮","NO2","ppb",202310,"10.6"
48,"橋頭",10,"風速","WIND_SPEED","m/sec",202310,"1.7"
48,"橋頭",33,"細懸浮微粒","PM2.5","μg/m3",202310,"21"
48,"橋頭",38,"相對濕度","RH","%",202310,"78"
49,"仁武",1,"二氧化硫","SO2","ppb",202310,"1.6"
49,"仁武",2,"一氧化碳","CO","ppm",202310,"0.33"
49,"仁武",3,"臭氧","O3","ppb",202310,"39.5"
49,"仁武",5,"氮氧化物","NOx","ppb",202310,"13.2"
49,"仁武",6,"一氧化氮","NO","ppb",202310,"1.5"
49,"仁武",7,"二氧化氮","NO2","ppb",202310,"11.6"
49,"仁武",10,"風速","WIND_SPEED","m/sec",202310,"2"
49,"仁武",14,"溫度","AMB_TEMP","℃",202310,"27.3"
49,"仁武",33,"細懸浮微粒","PM2.5","μg/m3",202310,"17.7"
49,"仁武",38,"相對濕度","RH","%",202310,"75"
50,"鳳山",1,"二氧化硫","SO2","ppb",202310,"1.8"
50,"鳳山",2,"一氧化碳","CO","ppm",202310,"0.48"
50,"鳳山",3,"臭氧","O3","ppb",202310,"35.2"
50,"鳳山",4,"懸浮微粒","PM10","μg/m3",202310,"38"
50,"鳳山",5,"氮氧化物","NOx","ppb",202310,"15.2"
50,"鳳山",6,"一氧化氮","NO","ppb",202310,"1.8"
50,"鳳山",7,"二氧化氮","NO2","ppb",202310,"13.3"
50,"鳳山",10,"風速","WIND_SPEED","m/sec",202310,"0.7"
50,"鳳山",14,"溫度","AMB_TEMP","℃",202310,"28.4"
50,"鳳山",33,"細懸浮微粒","PM2.5","μg/m3",202310,"18.1"
50,"鳳山",38,"相對濕度","RH","%",202310,"74"
51,"大寮",1,"二氧化硫","SO2","ppb",202310,"1.9"
51,"大寮",2,"一氧化碳","CO","ppm",202310,"0.32"
51,"大寮",3,"臭氧","O3","ppb",202310,"33.6"
51,"大寮",4,"懸浮微粒","PM10","μg/m3",202310,"44"
51,"大寮",5,"氮氧化物","NOx","ppb",202310,"13.1"
51,"大寮",6,"一氧化氮","NO","ppb",202310,"1.4"
51,"大寮",7,"二氧化氮","NO2","ppb",202310,"11.6"
51,"大寮",10,"風速","WIND_SPEED","m/sec",202310,"1.4"
51,"大寮",14,"溫度","AMB_TEMP","℃",202310,"27.9"
51,"大寮",33,"細懸浮微粒","PM2.5","μg/m3",202310,"19.8"
51,"大寮",38,"相對濕度","RH","%",202310,"81"
52,"林園",1,"二氧化硫","SO2","ppb",202310,"1.4"
52,"林園",2,"一氧化碳","CO","ppm",202310,"0.28"
52,"林園",3,"臭氧","O3","ppb",202310,"42.8"
52,"林園",4,"懸浮微粒","PM10","μg/m3",202310,"41"
60,"潮州",1,"二氧化硫","SO2","ppb",202310,"1"
60,"潮州",2,"一氧化碳","CO","ppm",202310,"0.24"
60,"潮州",3,"臭氧","O3","ppb",202310,"34.6"
60,"潮州",4,"懸浮微粒","PM10","μg/m3",202310,"31"
60,"潮州",5,"氮氧化物","NOx","ppb",202310,"4.4"
60,"潮州",6,"一氧化氮","NO","ppb",202310,"0.6"
60,"潮州",7,"二氧化氮","NO2","ppb",202310,"3.7"
30,"大里",1,"二氧化硫","SO2","ppb",202310,"1.4"
42,"嘉義",5,"氮氧化物","NOx","ppb",202310,"10.6"
42,"嘉義",4,"懸浮微粒","PM10","μg/m3",202310,"43"
42,"嘉義",3,"臭氧","O3","ppb",202310,"38.1"
42,"嘉義",2,"一氧化碳","CO","ppm",202310,"0.33"
42,"嘉義",1,"二氧化硫","SO2","ppb",202310,"2"
41,"臺西",38,"相對濕度","RH","%",202310,"81"
40,"朴子",6,"一氧化氮","NO","ppb",202310,"0.5"
39,"新港",4,"懸浮微粒","PM10","μg/m3",202310,"49"
39,"新港",3,"臭氧","O3","ppb",202310,"40.1"
39,"新港",2,"一氧化碳","CO","ppm",202310,"0.27"
39,"新港",1,"二氧化硫","SO2","ppb",202310,"1.8"
38,"崙背",38,"相對濕度","RH","%",202310,"79"
38,"崙背",33,"細懸浮微粒","PM2.5","μg/m3",202310,"18.6"
38,"崙背",14,"溫度","AMB_TEMP","℃",202310,"26.6"
38,"崙背",10,"風速","WIND_SPEED","m/sec",202310,"1.5"
38,"崙背",7,"二氧化氮","NO2","ppb",202310,"6.5"
38,"崙背",6,"一氧化氮","NO","ppb",202310,"0.9"
38,"崙背",5,"氮氧化物","NOx","ppb",202310,"7.5"
38,"崙背",4,"懸浮微粒","PM10","μg/m3",202310,"49"
4,"新店",7,"二氧化氮","NO2","ppb",202310,"7.8"
4,"新店",6,"一氧化氮","NO","ppb",202310,"1.2"
4,"新店",5,"氮氧化物","NOx","ppb",202310,"9.1"
38,"崙背",3,"臭氧","O3","ppb",202310,"36.9"
38,"崙背",2,"一氧化碳","CO","ppm",202310,"0.27"
38,"崙背",1,"二氧化硫","SO2","ppb",202310,"1.6"
37,"斗六",38,"相對濕度","RH","%",202310,"77"
37,"斗六",33,"細懸浮微粒","PM2.5","μg/m3",202310,"20.3"
37,"斗六",14,"溫度","AMB_TEMP","℃",202310,"27"
36,"南投",38,"相對濕度","RH","%",202310,"75"
36,"南投",33,"細懸浮微粒","PM2.5","μg/m3",202310,"18"
36,"南投",14,"溫度","AMB_TEMP","℃",202310,"26.8"
36,"南投",10,"風速","WIND_SPEED","m/sec",202310,"1.2"
36,"南投",7,"二氧化氮","NO2","ppb",202310,"10.1"
36,"南投",6,"一氧化氮","NO","ppb",202310,"1.4"
36,"南投",2,"一氧化碳","CO","ppm",202310,"0.32"
36,"南投",1,"二氧化硫","SO2","ppb",202310,"0.8"
35,"二林",38,"相對濕度","RH","%",202310,"81"
35,"二林",4,"懸浮微粒","PM10","μg/m3",202310,"48"
83,"麥寮",7,"二氧化氮","NO2","ppb",202310,"6.7"
83,"麥寮",6,"一氧化氮","NO","ppb",202310,"1"
83,"麥寮",5,"氮氧化物","NOx","ppb",202310,"7.8"
83,"麥寮",4,"懸浮微粒","PM10","μg/m3",202310,"38"
83,"麥寮",3,"臭氧","O3","ppb",202310,"43.3"
83,"麥寮",2,"一氧化碳","CO","ppm",202310,"0.26"
80,"關山",10,"風速","WIND_SPEED","m/sec",202310,"1.2"
77,"金門",33,"細懸浮微粒","PM2.5","μg/m3",202310,"16.8"
77,"金門",6,"一氧化氮","NO","ppb",202310,"0.9"
77,"金門",5,"氮氧化物","NOx","ppb",202310,"8.3"
77,"金門",4,"懸浮微粒","PM10","μg/m3",202310,"33"
77,"金門",3,"臭氧","O3","ppb",202310,"51.3"
77,"金門",2,"一氧化碳","CO","ppm",202310,"0.3"
85,"大城",38,"相對濕度","RH","%",202310,"85"
85,"大城",33,"細懸浮微粒","PM2.5","μg/m3",202310,"14.1"
85,"大城",14,"溫度","AMB_TEMP","℃",202310,"26.1"
85,"大城",10,"風速","WIND_SPEED","m/sec",202310,"4.9"
85,"大城",7,"二氧化氮","NO2","ppb",202310,"6"
85,"大城",6,"一氧化氮","NO","ppb",202310,"1"
85,"大城",5,"氮氧化物","NOx","ppb",202310,"7.1"
85,"大城",4,"懸浮微粒","PM10","μg/m3",202310,"35"
85,"大城",3,"臭氧","O3","ppb",202310,"46.4"
85,"大城",2,"一氧化碳","CO","ppm",202310,"0.21"
85,"大城",1,"二氧化硫","SO2","ppb",202310,"0.8"
84,"富貴角",38,"相對濕度","RH","%",202310,"85"
84,"富貴角",33,"細懸浮微粒","PM2.5","μg/m3",202310,"10.5"
84,"富貴角",14,"溫度","AMB_TEMP","℃",202310,"24.8"
84,"富貴角",7,"二氧化氮","NO2","ppb",202310,"1.2"
84,"富貴角",6,"一氧化氮","NO","ppb",202310,"0"
84,"富貴角",5,"氮氧化物","NOx","ppb",202310,"1.3"
84,"富貴角",4,"懸浮微粒","PM10","μg/m3",202310,"36"
84,"富貴角",3,"臭氧","O3","ppb",202310,"54.7"
84,"富貴角",2,"一氧化碳","CO","ppm",202310,"0.14"
84,"富貴角",1,"二氧化硫","SO2","ppb",202310,"0.2"
83,"麥寮",38,"相對濕度","RH","%",202310,"81"
83,"麥寮",33,"細懸浮微粒","PM2.5","μg/m3",202310,"15.3"
83,"麥寮",14,"溫度","AMB_TEMP","℃",202310,"26.5"
83,"麥寮",1,"二氧化硫","SO2","ppb",202310,"1.8"
80,"關山",38,"相對濕度","RH","%",202310,"80"
80,"關山",33,"細懸浮微粒","PM2.5","μg/m3",202310,"4.1"
80,"關山",14,"溫度","AMB_TEMP","℃",202310,"24.8"
80,"關山",7,"二氧化氮","NO2","ppb",202310,"2.4"
80,"關山",6,"一氧化氮","NO","ppb",202310,"0.8"
80,"關山",5,"氮氧化物","NOx","ppb",202310,"3.2"
80,"關山",4,"懸浮微粒","PM10","μg/m3",202310,"16"
80,"關山",3,"臭氧","O3","ppb",202310,"29.6"
80,"關山",2,"一氧化碳","CO","ppm",202310,"0.18"
78,"馬公",3,"臭氧","O3","ppb",202310,"53.8"
77,"金門",38,"相對濕度","RH","%",202310,"73"
77,"金門",14,"溫度","AMB_TEMP","℃",202310,"25.3"
77,"金門",10,"風速","WIND_SPEED","m/sec",202310,"1.8"
77,"金門",7,"二氧化氮","NO2","ppb",202310,"7.4"
35,"二林",3,"臭氧","O3","ppb",202310,"39.9"
35,"二林",2,"一氧化碳","CO","ppm",202310,"0.3"
35,"二林",1,"二氧化硫","SO2","ppb",202310,"2.1"
34,"線西",38,"相對濕度","RH","%",202310,"77"
29,"沙鹿",2,"一氧化碳","CO","ppm",202310,"0.27"
29,"沙鹿",1,"二氧化硫","SO2","ppb",202310,"1"
28,"豐原",38,"相對濕度","RH","%",202310,"76"
72,"埔里",14,"溫度","AMB_TEMP","℃",202310,"25.5"
72,"埔里",10,"風速","WIND_SPEED","m/sec",202310,"1.4"
70,"永和",33,"細懸浮微粒","PM2.5","μg/m3",202310,"13.5"
70,"永和",14,"溫度","AMB_TEMP","℃",202310,"25.7"
70,"永和",10,"風速","WIND_SPEED","m/sec",202310,"1.6"
70,"永和",7,"二氧化氮","NO2","ppb",202310,"11.1"
70,"永和",6,"一氧化氮","NO","ppb",202310,"3.7"
77,"金門",1,"二氧化硫","SO2","ppb",202310,"1.7"
75,"馬祖",38,"相對濕度","RH","%",202310,"71"
75,"馬祖",33,"細懸浮微粒","PM2.5","μg/m3",202310,"13.2"
75,"馬祖",14,"溫度","AMB_TEMP","℃",202310,"23.5"
75,"馬祖",10,"風速","WIND_SPEED","m/sec",202310,"2"
75,"馬祖",7,"二氧化氮","NO2","ppb",202310,"3.4"
75,"馬祖",6,"一氧化氮","NO","ppb",202310,"0.5"
75,"馬祖",5,"氮氧化物","NOx","ppb",202310,"4"
75,"馬祖",4,"懸浮微粒","PM10","μg/m3",202310,"25"
72,"埔里",7,"二氧化氮","NO2","ppb",202310,"4"
72,"埔里",6,"一氧化氮","NO","ppb",202310,"1.4"
72,"埔里",5,"氮氧化物","NOx","ppb",202310,"5.5"
72,"埔里",4,"懸浮微粒","PM10","μg/m3",202310,"29"
72,"埔里",3,"臭氧","O3","ppb",202310,"32.6"
72,"埔里",2,"一氧化碳","CO","ppm",202310,"0.28"
72,"埔里",1,"二氧化硫","SO2","ppb",202310,"1.1"
71,"復興",38,"相對濕度","RH","%",202310,"76"
71,"復興",33,"細懸浮微粒","PM2.5","μg/m3",202310,"19.2"
71,"復興",14,"溫度","AMB_TEMP","℃",202310,"27.8"
71,"復興",10,"風速","WIND_SPEED","m/sec",202310,"0.8"
71,"復興",7,"二氧化氮","NO2","ppb",202310,"13.9"
71,"復興",6,"一氧化氮","NO","ppb",202310,"2"
71,"復興",5,"氮氧化物","NOx","ppb",202310,"16"
71,"復興",4,"懸浮微粒","PM10","μg/m3",202310,"38"
71,"復興",3,"臭氧","O3","ppb",202310,"38.8"
71,"復興",2,"一氧化碳","CO","ppm",202310,"0.44"
71,"復興",1,"二氧化硫","SO2","ppb",202310,"1.4"
70,"永和",38,"相對濕度","RH","%",202310,"69"
28,"豐原",33,"細懸浮微粒","PM2.5","μg/m3",202310,"15.9"
28,"豐原",14,"溫度","AMB_TEMP","℃",202310,"25.6"
28,"豐原",10,"風速","WIND_SPEED","m/sec",202310,"1.7"
24,"新竹",5,"氮氧化物","NOx","ppb",202310,"10.6"
24,"新竹",4,"懸浮微粒","PM10","μg/m3",202310,"20"
23,"竹東",33,"細懸浮微粒","PM2.5","μg/m3",202310,"11.8"
23,"竹東",14,"溫度","AMB_TEMP","℃",202310,"25.5"
23,"竹東",10,"風速","WIND_SPEED","m/sec",202310,"2"
23,"竹東",7,"二氧化氮","NO2","ppb",202310,"5.4"
23,"竹東",6,"一氧化氮","NO","ppb",202310,"0.8"
23,"竹東",5,"氮氧化物","NOx","ppb",202310,"6.3"
23,"竹東",4,"懸浮微粒","PM10","μg/m3",202310,"18"
23,"竹東",3,"臭氧","O3","ppb",202310,"38.6"
23,"竹東",2,"一氧化碳","CO","ppm",202310,"0.23"
23,"竹東",1,"二氧化硫","SO2","ppb",202310,"0.5"
66,"冬山",2,"一氧化碳","CO","ppm",202310,"0.23"
66,"冬山",1,"二氧化硫","SO2","ppb",202310,"0.8"
65,"宜蘭",38,"相對濕度","RH","%",202310,"81"
65,"宜蘭",33,"細懸浮微粒","PM2.5","μg/m3",202310,"9.8"
65,"宜蘭",14,"溫度","AMB_TEMP","℃",202310,"25.1"
65,"宜蘭",10,"風速","WIND_SPEED","m/sec",202310,"1.2"
65,"宜蘭",7,"二氧化氮","NO2","ppb",202310,"3.8"
65,"宜蘭",6,"一氧化氮","NO","ppb",202310,"0.7"
69,"竹山",7,"二氧化氮","NO2","ppb",202310,"7.4"
69,"竹山",6,"一氧化氮","NO","ppb",202310,"1"
69,"竹山",5,"氮氧化物","NOx","ppb",202310,"8.5"
69,"竹山",4,"懸浮微粒","PM10","μg/m3",202310,"37"
69,"竹山",3,"臭氧","O3","ppb",202310,"34"
69,"竹山",2,"一氧化碳","CO","ppm",202310,"0.27"
69,"竹山",1,"二氧化硫","SO2","ppb",202310,"0.9"
68,"中壢",38,"相對濕度","RH","%",202310,"79"
68,"中壢",33,"細懸浮微粒","PM2.5","μg/m3",202310,"12.4"
68,"中壢",14,"溫度","AMB_TEMP","℃",202310,"25"
68,"中壢",10,"風速","WIND_SPEED","m/sec",202310,"0.8"
68,"中壢",7,"二氧化氮","NO2","ppb",202310,"20.8"
68,"中壢",6,"一氧化氮","NO","ppb",202310,"11.7"
68,"中壢",5,"氮氧化物","NOx","ppb",202310,"32.6"
68,"中壢",4,"懸浮微粒","PM10","μg/m3",202310,"25"
68,"中壢",3,"臭氧","O3","ppb",202310,"29.6"
68,"中壢",2,"一氧化碳","CO","ppm",202310,"0.63"
68,"中壢",1,"二氧化硫","SO2","ppb",202310,"1.6"
67,"三重",38,"相對濕度","RH","%",202310,"72"
67,"三重",33,"細懸浮微粒","PM2.5","μg/m3",202310,"10.6"
67,"三重",14,"溫度","AMB_TEMP","℃",202310,"26.3"
67,"三重",7,"二氧化氮","NO2","ppb",202310,"27.2"
67,"三重",6,"一氧化氮","NO","ppb",202310,"26.1"
67,"三重",5,"氮氧化物","NOx","ppb",202310,"53.4"
67,"三重",4,"懸浮微粒","PM10","μg/m3",202310,"21"
67,"三重",3,"臭氧","O3","ppb",202310,"21.9"
67,"三重",2,"一氧化碳","CO","ppm",202310,"0.8"
67,"三重",1,"二氧化硫","SO2","ppb",202310,"0.7"
66,"冬山",38,"相對濕度","RH","%",202310,"88"
66,"冬山",33,"細懸浮微粒","PM2.5","μg/m3",202310,"6.8"
66,"冬山",14,"溫度","AMB_TEMP","℃",202310,"24.2"
66,"冬山",10,"風速","WIND_SPEED","m/sec",202310,"1.2"
66,"冬山",7,"二氧化氮","NO2","ppb",202310,"5.9"
66,"冬山",6,"一氧化氮","NO","ppb",202310,"1.4"
66,"冬山",5,"氮氧化物","NOx","ppb",202310,"7.4"
66,"冬山",4,"懸浮微粒","PM10","μg/m3",202310,"18"
66,"冬山",3,"臭氧","O3","ppb",202310,"34.2"
22,"湖口",38,"相對濕度","RH","%",202310,"75"
22,"湖口",33,"細懸浮微粒","PM2.5","μg/m3",202310,"14"
22,"湖口",14,"溫度","AMB_TEMP","℃",202310,"25.2"
22,"湖口",10,"風速","WIND_SPEED","m/sec",202310,"3.5"
22,"湖口",4,"懸浮微粒","PM10","μg/m3",202310,"27"
22,"湖口",3,"臭氧","O3","ppb",202310,"43.6"
22,"湖口",2,"一氧化碳","CO","ppm",202310,"0.24"
22,"湖口",1,"二氧化硫","SO2","ppb",202310,"1"
21,"龍潭",38,"相對濕度","RH","%",202310,"83"
21,"龍潭",33,"細懸浮微粒","PM2.5","μg/m3",202310,"9.8"
21,"龍潭",14,"溫度","AMB_TEMP","℃",202310,"23.9"
21,"龍潭",10,"風速","WIND_SPEED","m/sec",202310,"3.5"
21,"龍潭",7,"二氧化氮","NO2","ppb",202310,"8"
21,"龍潭",6,"一氧化氮","NO","ppb",202310,"1.2"
21,"龍潭",5,"氮氧化物","NOx","ppb",202310,"9.4"
21,"龍潭",4,"懸浮微粒","PM10","μg/m3",202310,"21"
21,"龍潭",3,"臭氧","O3","ppb",202310,"41.4"
63,"花蓮",33,"細懸浮微粒","PM2.5","μg/m3",202310,"7.8"
63,"花蓮",14,"溫度","AMB_TEMP","℃",202310,"25.4"
63,"花蓮",10,"風速","WIND_SPEED","m/sec",202310,"1.8"
63,"花蓮",7,"二氧化氮","NO2","ppb",202310,"4.6"
63,"花蓮",6,"一氧化氮","NO","ppb",202310,"0.9"
21,"龍潭",2,"一氧化碳","CO","ppm",202310,"0.27"
21,"龍潭",1,"二氧化硫","SO2","ppb",202310,"1"
20,"平鎮",38,"相對濕度","RH","%",202310,"76"
20,"平鎮",33,"細懸浮微粒","PM2.5","μg/m3",202310,"9.6"
20,"平鎮",14,"溫度","AMB_TEMP","℃",202310,"25"
20,"平鎮",10,"風速","WIND_SPEED","m/sec",202310,"2.8"
20,"平鎮",7,"二氧化氮","NO2","ppb",202310,"11"
20,"平鎮",6,"一氧化氮","NO","ppb",202310,"1.6"
20,"平鎮",5,"氮氧化物","NOx","ppb",202310,"12.7"
20,"平鎮",4,"懸浮微粒","PM10","μg/m3",202310,"22"
20,"平鎮",3,"臭氧","O3","ppb",202310,"40.6"
20,"平鎮",2,"一氧化碳","CO","ppm",202310,"0.31"
20,"平鎮",1,"二氧化硫","SO2","ppb",202310,"0.7"
19,"觀音",38,"相對濕度","RH","%",202310,"81"
19,"觀音",33,"細懸浮微粒","PM2.5","μg/m3",202310,"13.8"
19,"觀音",14,"溫度","AMB_TEMP","℃",202310,"25.4"
19,"觀音",10,"風速","WIND_SPEED","m/sec",202310,"4.9"
19,"觀音",7,"二氧化氮","NO2","ppb",202310,"7.6"
19,"觀音",6,"一氧化氮","NO","ppb",202310,"0.8"
19,"觀音",5,"氮氧化物","NOx","ppb",202310,"8.6"
19,"觀音",4,"懸浮微粒","PM10","μg/m3",202310,"31"
17,"桃園",38,"相對濕度","RH","%",202310,"78"
17,"桃園",33,"細懸浮微粒","PM2.5","μg/m3",202310,"11"
14,"古亭",7,"二氧化氮","NO2","ppb",202310,"9.2"
14,"古亭",6,"一氧化氮","NO","ppb",202310,"1.4"
14,"古亭",5,"氮氧化物","NOx","ppb",202310,"10.7"
7,"新莊",2,"一氧化碳","CO","ppm",202310,"0.27"
7,"新莊",1,"二氧化硫","SO2","ppb",202310,"0.6"
6,"板橋",38,"相對濕度","RH","%",202310,"78"
6,"板橋",33,"細懸浮微粒","PM2.5","μg/m3",202310,"12.3"
6,"板橋",14,"溫度","AMB_TEMP","℃",202310,"25.7"
6,"板橋",10,"風速","WIND_SPEED","m/sec",202310,"1.8"
6,"板橋",7,"二氧化氮","NO2","ppb",202310,"11.6"
6,"板橋",6,"一氧化氮","NO","ppb",202310,"1.4"
6,"板橋",5,"氮氧化物","NOx","ppb",202310,"13.1"
6,"板橋",4,"懸浮微粒","PM10","μg/m3",202310,"20"
6,"板橋",3,"臭氧","O3","ppb",202310,"37.2"
6,"板橋",2,"一氧化碳","CO","ppm",202310,"0.34"
6,"板橋",1,"二氧化硫","SO2","ppb",202310,"0.6"
5,"土城",38,"相對濕度","RH","%",202310,"77"
5,"土城",33,"細懸浮微粒","PM2.5","μg/m3",202310,"13.4"
5,"土城",14,"溫度","AMB_TEMP","℃",202310,"25.8"
5,"土城",10,"風速","WIND_SPEED","m/sec",202310,"1.3"
5,"土城",7,"二氧化氮","NO2","ppb",202310,"8.2"
5,"土城",6,"一氧化氮","NO","ppb",202310,"1.2"
5,"土城",5,"氮氧化物","NOx","ppb",202310,"9.5"
5,"土城",4,"懸浮微粒","PM10","μg/m3",202310,"21"
5,"土城",3,"臭氧","O3","ppb",202310,"40.1"
5,"土城",2,"一氧化碳","CO","ppm",202310,"0.28"
5,"土城",1,"二氧化硫","SO2","ppb",202310,"0.8"
4,"新店",38,"相對濕度","RH","%",202310,"81"
4,"新店",33,"細懸浮微粒","PM2.5","μg/m3",202310,"9.7"
4,"新店",14,"溫度","AMB_TEMP","℃",202310,"25.6"
4,"新店",10,"風速","WIND_SPEED","m/sec",202310,"1.7"
4,"新店",4,"懸浮微粒","PM10","μg/m3",202310,"18"
4,"新店",3,"臭氧","O3","ppb",202310,"39.9"
4,"新店",2,"一氧化碳","CO","ppm",202310,"0.27"
4,"新店",1,"二氧化硫","SO2","ppb",202310,"0.7"
3,"萬里",38,"相對濕度","RH","%",202310,"82"
3,"萬里",33,"細懸浮微粒","PM2.5","μg/m3",202310,"10.2"
3,"萬里",14,"溫度","AMB_TEMP","℃",202310,"24.6"
3,"萬里",10,"風速","WIND_SPEED","m/sec",202310,"4"
3,"萬里",7,"二氧化氮","NO2","ppb",202310,"3.7"
3,"萬里",6,"一氧化氮","NO","ppb",202310,"0.9"
3,"萬里",5,"氮氧化物","NOx","ppb",202310,"4.6"
3,"萬里",4,"懸浮微粒","PM10","μg/m3",202310,"38"
3,"萬里",3,"臭氧","O3","ppb",202310,"44.1"
3,"萬里",2,"一氧化碳","CO","ppm",202310,"0.21"
3,"萬里",1,"二氧化硫","SO2","ppb",202310,"1"
2,"汐止",38,"相對濕度","RH","%",202310,"85"
2,"汐止",33,"細懸浮微粒","PM2.5","μg/m3",202310,"10.6"
2,"汐止",14,"溫度","AMB_TEMP","℃",202310,"25.1"
80,"關山",1,"二氧化硫","SO2","ppb",202310,"0.7"
78,"馬公",38,"相對濕度","RH","%",202310,"74"
78,"馬公",33,"細懸浮微粒","PM2.5","μg/m3",202310,"11.7"
78,"馬公",14,"溫度","AMB_TEMP","℃",202310,"26.7"
78,"馬公",10,"風速","WIND_SPEED","m/sec",202310,"5.2"
78,"馬公",7,"二氧化氮","NO2","ppb",202310,"1.8"
